region,osm_type,osm_id,name,operator,ref,building,telecom,addr_street,addr_city,addr_country,levels,website,lon,lat
WORLD,node,4270037002,DEL PRADO .com.ec,DEL PRADO .com.ec,S6-170,,data_center,"DEL PRADO .com.ec, Av. Juan Bautista Aguirre S6-170, Quito, Ecuador, 170603",Quito,,,,-78.502256,-0.244032
WORLD,node,4325876836,Trabia-Network,,,,data_center,Strada Vlaicu Pârcălab,Chișinău,MD,,https://www.trabia.com,28.837317,47.023129
WORLD,node,4353923475,Digital Realty AMS15,Digital Realty,AMS15,,data_center,Jan Wijsmullerdreef,Hoofddorp,,,https://www.digitalrealty.com/data-centers/emea/amsterdam/ams15,4.677448,52.290146
WORLD,node,4370857289,,Hansestadt Rostock,,data_center,data_center,,,,,,12.139071,54.082114
WORLD,node,4370857290,,,,,data_center,,,,,,12.137104,54.084787
WORLD,node,4514285726,Eurofiber Data center Brabant,Eurofiber,,,data_center,Gragtmansstraat,Waalwijk,,,,5.03855,51.695661
WORLD,node,4530651158,Digital Realty AMS8,Digital Realty,AMS8,,data_center,Pudongweg,Rozenburg,,,https://www.digitalrealty.com/data-centers/emea/amsterdam/ams8,4.743398,52.276536
WORLD,node,4673303646,Turkcell Superonline Yenibosna Veri Merkezi,,,,data_center,,,,,,28.827026,40.993451
WORLD,node,4673303647,Verizon İstanbul Veri Merkezi,,,,data_center,,,,,,28.827091,40.993447
WORLD,node,4686763486,Vocus Data Centre,,,yes,data_center,Doody Street,,,,,151.193159,-33.914996
WORLD,node,4686764434,Interactive Data Centre,Interactive,,,data_center,Herbert Street,,,,https://www.interactive.com.au/services/data-centres/locations/sydney/,151.192489,-33.816022
WORLD,node,4753473817,Equinix AM4,Equinix,AM4,,data_center,Science Park,Amsterdam,,,https://www.equinix.com/data-centers/europe-colocation/netherlands-colocation/amsterdam-data-centers/am4,4.961089,52.354273
WORLD,node,4753473931,Equinix AM3,Equinix,AM3,,data_center,Science Park,Amsterdam,,,https://www.equinix.com/data-centers/europe-colocation/netherlands-colocation/amsterdam-data-centers/am3,4.960388,52.354611
WORLD,node,4879481820,Google Fiber,Google,,yes,data_center,,,,,,-84.366859,33.771568
WORLD,node,4922135764,Pathway Communications,,,,data_center,Apple Creek Blvd.,Markham,,,https://www.pathcom.com/,-79.356543,43.857356
WORLD,node,4975162489,,Cogent,,,data_center,Rue Jean-Marie Huchet,Rennes,,,,-1.637296,48.109867
WORLD,node,5146323411,Open Computing Facility,,,,data_center,,,,,https://www.ocf.berkeley.edu/,-122.259823,37.869852
WORLD,node,5225685660,Lumos Networks,,,,data_center,,,,,,-79.142706,37.415688
WORLD,node,5239733106,Adeo Datacenter ApS,,,data_center,,,,,,https://adeodc.dk/,12.367787,55.667729
WORLD,node,5262515319,ColocationIX,,,,data_center,,,,,,8.79056,53.093894
WORLD,node,5321056354,Servicio Televisión por Cable,,,,data_center,Pasaje Patrullero Campos,Viña del Mar,,,,-71.507912,-32.996325
WORLD,node,5322272421,Даталайн,,,,data_center,,,,,https://www.dtln.ru/,37.71577,55.770444
WORLD,node,5417338322,Central de Digitel,Digitel,,,data_center,,,,,,-68.008869,10.220046
WORLD,node,5516773584,Archivio di Stato di Caserta,Ministero dei Beni e delle Attività Culturali,,,data_center,,,,,,14.351431,41.073833
WORLD,node,5617076047,,,Banglalink Care,,data_center,,,,,,89.069116,22.720152
WORLD,node,5618980929,Data Harbour,ООО «ДатаПорт»,,,data_center,,,,,,39.292226,51.716375
WORLD,node,5618980931,Web Data Center,АО «Датацентр»,,,data_center,,,,,,37.406271,55.894375
WORLD,node,5807803485,IT- und Medienzentrum,Universität Rostock,,,data_center,,,,,https://www.itmz.uni-rostock.de/,12.106637,54.077395
WORLD,node,5812546640,Rechenzentrum Citeq,Stadt Münster,,,data_center,,,,,,7.610291,51.974692
WORLD,node,5866595614,European Business Reliance Centre (EBRC),,,,data_center,,,,,https://www.ebrc.com/,6.113533,49.584323
WORLD,node,6015635281,Telehouse Paris Voltaire,,,,data_center,Boulevard Voltaire,Paris,,,,2.383304,48.856133
WORLD,node,6015712298,Scitis-Zen DataCenter Hitachi,,,,data_center,Avenue de la Pomme de Pin,Ardon,,,,1.920141,47.82375
WORLD,node,6016440346,TelecityGroup Paris Courbevoie,,,,data_center,Boulevard de Verdun,Courbevoie,,,,2.257949,48.904632
WORLD,node,6041696788,Rechenzentrum Paulstrasse 12,AXA Winterthur,WIN,,data_center,,,,,,8.720685,47.500859
WORLD,node,6102460998,SFR Netcenter Strasbourg,SFR,,,data_center,Rue du Havre,Strasbourg,,,,7.782151,48.568636
WORLD,node,6102483146,Telehouse 1,,,,data_center,,,,,,2.344142,48.869732
WORLD,node,6102606448,Interxion PAR6,Digital Realty,,,data_center,Rue Galilée,Ivry-sur-Seine,,,,2.403038,48.81521
WORLD,node,6102739953,THD Global 1,,,,data_center,,Sallanches,,,,6.630613,45.936702
WORLD,node,6103694303,TDF ProxiCenter Bordeaux Bouliac,,,,data_center,Avenue du Domaine de Vialle,,,,,-0.505549,44.819666
WORLD,node,6110614473,TDF ProxiCenter Lille Lambersart,,,,data_center,Rue Gambetta,Lambersart,,,,3.039912,50.648598
WORLD,node,6110817631,TDF ProxiCenter de Rennes-Cesson,,,,data_center,Rue du Clos Courtel,Cesson-Sévigné,,,,-1.627644,48.124685
WORLD,node,6121864803,Colt Paris 2,,,,data_center,Boulevard Bessières,Paris,,,,2.322178,48.897272
WORLD,node,6121873072,Colt Paris 1,,,,data_center,,,,,,2.39811,48.835225
WORLD,node,6121906640,Colt Lyon,,,,data_center,,,,,,4.867561,45.758843
WORLD,node,6121968632,,,,,data_center,,,,,,4.816801,45.724276
WORLD,node,6172732200,Wiit AG DUS,Wiit AG,,,data_center,Am Gatherhof,Düsseldorf,DE,,https://www.wiit.cloud/de/,6.817259,51.2668
WORLD,node,6174610289,Bouygues Telecom Montigny-le-Bretonneux,Bouygues Telecom,,,data_center,Rue Jean-Pierre Timbaud,Montigny le Bretonneux,,,,2.03631,48.794449
WORLD,node,6174794770,Equinix PA7,Equinix,PA7,,data_center,Avenue Victor Hugo,Aubervilliers,,,,2.36953,48.902239
WORLD,node,6175277339,Cogent Nantes,,,,data_center,Boulevard Victor Hugo,Nantes,,,,-1.55044,47.20264
WORLD,node,6175333480,Cogent Paris 1,,,,data_center,Boulevard de la République,La Garenne Colombes,,,,2.241631,48.907123
WORLD,node,6175354710,Cogent Poitiers,,,,data_center,Boulevard Jeanne d’Arc,Poitiers,,,,0.340018,46.588421
WORLD,node,6175660085,"Datacenter Lund, Alfa Laval",,,,data_center,Rudeboksvägen,,SE,,,13.156178,55.723032
WORLD,node,6205137527,,,,,data_center,,,,,,2.257155,49.135971
WORLD,node,6212420800,LASOTEL PIXEL69,,,,data_center,,,,,,4.899658,45.757408
WORLD,node,6212483563,ELB Group - DATACENTER LYON 3,,,,data_center,,,,,,4.871804,45.771976
WORLD,node,6212512538,"SynAApS - SaaS, PaaS, Housing",,,,data_center,,,,,,4.888239,45.784535
WORLD,node,6213121089,Etix Vendée #2,,,,data_center,Rue Albert Einstein,Olonne-sur-Mer,,,https://www.etixeverywhere.com/fr/,-1.747913,46.515497
WORLD,node,6215733985,Colt Telecom,,,,data_center,,,,,,4.450036,50.884623
WORLD,node,6222911368,OVHcloud Paris,,,,data_center,Rue Riquet,Paris,,,,2.376468,48.888314
WORLD,node,6229455977,Scaleway Datacenter DC4,Scaleway,,,data_center,,,,,,2.295995,48.829557
WORLD,node,6289312996,Telia ROSY Villepinte,,,,data_center,Avenue des Nations,Villepinte,,,,2.510072,48.972902
WORLD,node,6289367991,Ad Valem technologies TDF,,,,data_center,Boulevard de la Libération,Saint-Denis,,,,2.341078,48.928059
WORLD,node,6289527565,Alphalink Telco Center,,,,data_center,Rue du Moulin des Bruyères,Courbevoie,,,,2.259486,48.905623
WORLD,node,6289564874,Level (3) Le Capitole Nanterre,Lumen Technologies,,yes,data_center,Avenue des Champs Pierreux,Nanterre,,,,2.214235,48.887827
WORLD,node,6289587203,Prosodie Boulogne,,,,data_center,Rue Gallieni,Boulogne-Billancourt,,,,2.235126,48.836114
WORLD,node,6289605233,KHEOPS Organisation Vélizy-Villacoublay,,,,data_center,Avenue de l'Europe,Vélizy-Villacoublay,,,,2.214803,48.77854
WORLD,node,6289632564,Cogent Paris 2,Cogentco,,,data_center,Rue Grange Dame Rose,Vélizy-Villacoublay,,,https://www.cogentco.com/cogent-france,2.206945,48.784202
WORLD,node,6289682223,KHEOPS Organisation Plessis-Robinson,,,,data_center,Rue de la Boursidière,Le Plessis-Robinson,,,,2.237982,48.774203
WORLD,node,6289753941,Acropolis Telecom Paris-Nation,,,,data_center,Rue Mousset-Robert,Paris,,,,2.404097,48.842882
WORLD,node,6289858502,Sungard AS IT,,,,data_center,Cours des Petites Écuries,Lognes,,,,2.641173,48.836919
WORLD,node,6289873866,Alionis DC1,,,,data_center,Avenue du Quebec,Villebon Sur Yvette,,,,2.213779,48.68872
WORLD,node,6345712694,Digi (RCS & RDS) Craiova,Digi România SA,,,data_center,Strada Olteț,Craiova,,,https://www.digi.ro,23.801023,44.317607
WORLD,node,6371060723,Digital Realty AMS16,Digital Realty,AMS16,,data_center,Jan Wijsmullerdreef,Hoofddorp,,,https://www.digitalrealty.com/data-centers/emea/amsterdam/ams16,4.678621,52.290766
WORLD,node,6401035673,Rack59 Data Center,,,,data_center,West Reno Avenue,Oklahoma CIty,,,,-97.649745,35.467205
WORLD,node,6412799049,Rechenzentrum Akquinet,,,,data_center,,,,,,9.99373,53.700032
WORLD,node,6518648227,DEVESOFFT S.A.,,,,data_center,,,,,https://www.devesofft.com/,-78.427668,-0.197352
WORLD,node,6519075547,Nodo FO REFSA Tel  - VILLA 213,REFSA,,,data_center,,,,,,-59.363239,-26.184087
WORLD,node,6519090391,Telekom,"Slovak Telekom, a.s.",,,data_center,,,,,https://www.telekom.sk/biznis/datove-centra,21.260204,48.698225
WORLD,node,6528034100,University Town Center,,,,data_center,,,,,,124.596836,12.070392
WORLD,node,6551211354,IPHOST Datacenter,,,,data_center,,,,,https://innovahosting.net/,28.8834,47.007945
WORLD,node,6566811047,Fundação CEPRO,,,,data_center,Avenida Miguel Rosa,Teresina,,,,-42.802385,-5.087734
WORLD,node,6578896177,earthDATAsafe,Kapsch BusinessCom AG,,,data_center,Höhkogel,Kapfenberg,,,http://www.kapsch.net/de/kbc/portfolio/solutions/business_protection/itsecurity/Pages/eDs.aspx,15.338173,47.449138
WORLD,node,6596777359,noris network AG Rechenzentrum Hof,noris network AG,,commercial,data_center,Graf-Stauffenberg-Straße,Hof,DE,,https://www.noris.de/rechenzentren/rz-hof/,11.896693,50.317625
WORLD,node,6625492701,Oso Grande,Oso Grande,OSO,,data_center,6th Street Northwest,Albuquerque,,,,-106.653671,35.092501
WORLD,node,6633118901,Crypt Logic,Crypt Logic LTD,,,data_center,,,,,,23.316826,42.694242
WORLD,node,6652520833,Data Center Kominfo Kota Dumai,Kominfo,,,data_center,Jalan Tanjung Jati,Dumai,,,https://diskominfo.dumaikota.go.id/,101.460352,1.678661
WORLD,node,6680163795,Rechenzentrum,Hochschul-IT-Zentrum,,,data_center,,,,,,7.045063,49.25724
WORLD,node,6696027683,ISS Data Centre South (DCS),,,,data_center,,,,,,-9.059757,53.280694
WORLD,node,6697593261,Data center Roma Capitale,Roma Capitale,,,data_center,Cristoforo Colombo,Roma,,,,12.469642,41.832689
WORLD,node,6726073926,The Weaver,,,,data_center,,,,,,-0.589221,38.293841
WORLD,node,6728930318,"Akshaya Center , Maikavu",,KZD188,,data_center,,,,,,75.977199,11.402835
WORLD,node,6743711262,Internet és KTV Fejállomás,DIGI Távközlési és Szolgáltató Kft.,,,data_center,,,,,https://digi.hu/,19.294082,48.074433
WORLD,node,6793837329,Morgan Wireless,,,,data_center,North Washington Street,Bath (Berkeley Springs),,,https://www.morganwireless.net,-78.22532,39.630985
WORLD,node,6835335762,Bitviking,,,,data_center,Via Leopoldo Camillo Volta,Mantova,,,https://www.bitviking.it,10.798655,45.14667
WORLD,node,6852120817,Lab 7,,,,data_center,,,,,,-5.107622,33.537992
WORLD,node,6852120823,Lab 11,,,,data_center,,,,,,-5.108301,33.539277
WORLD,node,6852120855,Lab 8b,,,,data_center,,,,,,-5.108255,33.53838
WORLD,node,6852120871,LTS Lab,,,,data_center,,,,,,-5.107329,33.538961
WORLD,node,6856057098,VIRTBIZ,,,,data_center,Canton Street,Dallas,,,https://www.virtbiz.com/,-96.782815,32.782546
WORLD,node,6898386156,Cogent,Cogent Communications,,,data_center,,,,,,-0.555451,44.862992
WORLD,node,6901177202,Equinix SO1,Equinix,,,data_center,5030,,,,https://www.equinix.com/locations/europe-colocation/bulgaria-colocation/sofia-data-centers/so1/,23.395401,42.66852
WORLD,node,6953917431,OIZ,,,,data_center,,,,,,8.564131,47.415257
WORLD,node,6986417553,مکنانت,آفاق اندیش داده پردیس,,,data_center,میدان فردوس,پردیس,,,,51.843725,35.73528
WORLD,node,7001771562,Server Room B2,,Unit Rangkaian,,data_center,,,,,,103.091325,5.405762
WORLD,node,7024322405,Yettel Budafok MSC,,,,data_center,Budafoki út,Budapest,,,,19.052587,47.458393
WORLD,node,7034694131,Nodo FO REFSA Tel - IRIGOYEN,REFSA,,,data_center,,,,,,-58.833466,-26.17532
WORLD,node,7034711942,Centro de Datos Modular REFSA Telecomunicaciones,,no,,data_center,,,,,,-58.207081,-26.205855
WORLD,node,7034714852,Shelter ARSAT FO,,,,data_center,,,,,,-58.207039,-26.205974
WORLD,node,7034737759,Centro de Datos UPSTI,,,,data_center,,,,,,-58.164591,-26.182862
WORLD,node,7034739991,Nodo FO REFSA Tel - TATANE,,,,data_center,,,,,,-58.344513,-26.393697
WORLD,node,7034742245,Nodo FO REFSA Tel  - VILLAFAÑE,REFSA,,,data_center,,,,,,-59.078957,-26.203746
WORLD,node,7034744730,Nodo FO REFSA Tel  - MANSILLA,REFSA,,,data_center,,,,,,-58.630732,-26.65936
WORLD,node,7034745400,Nodo FO REFSA Tel - HERRADURA,REFSA,,,data_center,,,,,,-58.311505,-26.488659
WORLD,node,7034746627,Nodo FO REFSA Tel - LAISHI,REFSA TELECOMUNICACIONES,,,data_center,,,,,,-58.63025,-26.240027
WORLD,node,7034747256,Nodo FO REFSA Tel  - EL COLORADO,REFSA,,,data_center,,,,,,-59.370829,-26.308449
WORLD,node,7034747705,Nodo FO - RED CAPRICORNIO FORMOSA,,,,data_center,,,,,,-58.207132,-26.205738
WORLD,node,7034753291,Nodo FO REFSA Tel  - VILLA ESCOLAR,REFSA,,,data_center,,,,,,-58.670667,-26.621454
WORLD,node,7054597423,Bramar,Bramar C.A,,,data_center,,,,,,-69.333306,10.080209
WORLD,node,7074394965,联想售后服务中心(银盆路店),,,,data_center,,,,,,112.949912,28.220524
WORLD,node,7074557136,长沙市交通事故快处快赔服务中心,,,,data_center,,,,,,112.927932,28.230916
WORLD,node,7075542867,中南大学后勤生活服务中心,,,,data_center,,,,,,112.935326,28.224854
WORLD,node,7078682214,,Delska,,,data_center,,,,,,24.231972,56.889193
WORLD,node,7080092091,CyrusOne Amsterdam I,CyrusOne,,,data_center,Linieweg,Halfweg,,,https://cyrusone.com/locations/amsterdam-one/,4.703403,52.383037
WORLD,node,7111502342,G-Tech,,,,data_center,,,,,,76.026312,10.580782
WORLD,node,7171975407,FirstLight Data Center,FirstLight,,,data_center,Cumberland Avenue,Portland,,,https://www.firstlight.net/products/data-center/portland-me-data-center/,-70.261379,43.657839
WORLD,node,7196501537,Big Data Exchange Singapore Data Center SIN1,,,,data_center,Paya Lebar Road,Singapore,,,https://www.bdxworld.com/locations/singapore,103.891607,1.323917
WORLD,node,7201149878,Data Center do Estado,,,,data_center,,,,,,-23.495967,14.926322
WORLD,node,7207404976,中国电信,,,,data_center,,,,,,118.82094,28.418843
WORLD,node,7259975451,,,,,data_center,,,,,,-122.912312,49.274393
WORLD,node,7264976228,Learning GIS!,,,,data_center,,,,,,-86.914155,40.42179
WORLD,node,7264976991,Agricultural and Biological Engineering,,,,data_center,,,,,,-86.916545,40.421854
WORLD,node,7309643867,st marys press,,,,data_center,,,,,,76.842161,9.386972
WORLD,node,7309786609,adharam writing center,,,,data_center,,,,,,76.843182,9.387181
WORLD,node,7324132050,Windstream Communications,,,,data_center,South Miami Boulevard,Durham,,,,-78.851552,35.881397
WORLD,node,7324132051,Level 3 Communications,,,,data_center,South Miami Boulevard,Durham,,,,-78.851573,35.881364
WORLD,node,7334643448,Akshaya,,KTM109,,data_center,,,,,,76.576921,9.562434
